node_id,name,type,city,segment,lat,lon,customer_type,demand_packages,zbe_required,service_min,ready_min,due_min
2014,Madrid – Cliente 2656,client,Madrid,periurban,40.55677073562958,-3.593048287444058,particular,1,0,5,480,1080
1949,Madrid – Cliente 2564,client,Madrid,periurban,40.17625759423458,-3.683063199988017,tienda,9,0,16,480,1080
58,Madrid – Cliente 0072,client,Madrid,urban,40.3236168443792,-3.597178100517083,particular,3,0,5,480,1080
1775,Madrid – Cliente 2327,client,Madrid,urban,40.41306501908153,-3.635829293213354,particular,1,1,8,480,1080
580,Madrid – Cliente 0751,client,Madrid,urban,40.443491357696566,-3.648433756043165,tienda,13,0,12,480,1080
1643,Madrid – Cliente 2150,client,Madrid,urban,40.373143612508855,-3.69103691848455,particular,1,0,6,480,1080
60,Madrid – Cliente 0074,client,Madrid,urban,40.39787329301535,-3.611366129802896,tienda,13,1,16,480,1080
2010,Madrid – Cliente 2649,client,Madrid,periurban,40.45130229245646,-3.7447388957972736,tienda,14,0,18,480,1080
1593,Madrid – Cliente 2078,client,Madrid,urban,40.35683281165372,-3.5720413509751534,particular,1,0,7,480,1080
167,Madrid – Cliente 0207,client,Madrid,periurban,40.19133427614306,-3.7157676215919966,tienda,15,0,18,480,1080
113,Madrid – Cliente 0142,client,Madrid,urban,40.40711380901547,-3.698036759832559,tienda,11,0,12,480,1080
1628,Madrid – Cliente 2127,client,Madrid,urban,40.47157647898365,-3.666812451650961,particular,1,0,5,480,1080
1680,Madrid – Cliente 2196,client,Madrid,urban,40.39074913691751,-3.624431823150569,tienda,12,1,13,480,1080
1692,Madrid – Cliente 2214,client,Madrid,urban,40.34567025840376,-3.5478862679080283,particular,3,0,5,480,1080
1898,Madrid – Cliente 2492,client,Madrid,urban,40.37750353818488,-3.570640125740493,particular,1,0,5,480,1080
772,Madrid – Cliente 1004,client,Madrid,periurban,40.44828222340446,-3.488620807113536,tienda,13,0,10,480,1080
1682,Madrid – Cliente 2198,client,Madrid,urban,40.44999684654705,-3.654831250442596,particular,4,0,8,480,1080
533,Madrid – Cliente 0691,client,Madrid,urban,40.43333775207503,-3.5688359389746,particular,1,0,8,480,1080
2151,Madrid – Cliente 2841,client,Madrid,regional,40.83993217305871,-2.139397598070868,tienda,15,0,12,480,1080
1612,Madrid – Cliente 2106,client,Madrid,urban,40.45393683917352,-3.718892219444947,tienda,10,0,12,480,1080
1689,Madrid – Cliente 2208,client,Madrid,urban,40.37445377489163,-3.725266004937055,particular,5,0,5,480,1080
1879,Madrid – Cliente 2466,client,Madrid,urban,40.36616638606142,-3.592895034499752,particular,4,1,8,480,1080
1869,Madrid – Cliente 2454,client,Madrid,urban,40.39793496379478,-3.564258776353959,particular,3,0,6,480,1080
1818,Madrid – Cliente 2385,client,Madrid,urban,40.37023103484118,-3.625516046515127,particular,1,1,8,480,1080
800,Madrid – Cliente 1040,client,Madrid,periurban,40.56582427249443,-3.89355039220756,tienda,14,0,10,480,1080
174,Madrid – Cliente 0218,client,Madrid,periurban,40.25294338707727,-3.744012060082823,tienda,14,0,10,480,1080
856,Madrid – Cliente 1122,client,Madrid,periurban,40.5613666251512,-3.7351269186556286,particular,4,0,8,480,1080
1796,Madrid – Cliente 2354,client,Madrid,urban,40.37691785066724,-3.620450190890556,particular,3,1,8,480,1080
467,Madrid – Cliente 0606,client,Madrid,urban,40.429090159724126,-3.6832045272568914,tienda,16,0,19,480,1080
796,Madrid – Cliente 1035,client,Madrid,periurban,40.64405600371207,-3.670316401360369,tienda,13,0,14,480,1080
144,Madrid – Cliente 0178,client,Madrid,periurban,40.64612100189136,-3.636804544659044,particular,3,0,8,480,1080
1778,Madrid – Cliente 2331,client,Madrid,urban,40.399260742622566,-3.678379083629167,particular,3,0,8,480,1080
1870,Madrid – Cliente 2455,client,Madrid,urban,40.43325001086765,-3.641602720289849,particular,1,0,6,480,1080
203,Madrid – Cliente 0259,client,Madrid,regional,40.57592672709141,-5.716436458938712,particular,1,0,6,480,1080
570,Madrid – Cliente 0739,client,Madrid,urban,40.39304764262337,-3.5361042073525493,particular,2,0,5,480,1080
2097,Madrid – Cliente 2769,client,Madrid,regional,38.97213753223038,-5.151494374229394,particular,5,0,7,480,1080
663,Madrid – Cliente 0859,client,Madrid,urban,40.43951971372064,-3.564738324732955,tienda,10,0,16,480,1080
14,Madrid – Cliente 0015,client,Madrid,urban,40.35846576331456,-3.637020192678095,particular,1,1,7,480,1080
151,Madrid – Cliente 0187,client,Madrid,periurban,40.149239993307866,-3.640780924970246,particular,3,0,7,480,1080
2080,Madrid – Cliente 2746,client,Madrid,periurban,40.143053411255565,-3.686116878586704,tienda,12,0,17,480,1080
687,Madrid – Cliente 0890,client,Madrid,urban,40.4397114219208,-3.694413414234433,particular,1,0,5,480,1080
1710,Madrid – Cliente 2238,client,Madrid,urban,40.42424389058097,-3.649406076177653,particular,1,0,5,480,1080
1586,Madrid – Cliente 2070,client,Madrid,urban,40.4505749165719,-3.678151588619114,particular,1,0,5,480,1080
632,Madrid – Cliente 0820,client,Madrid,urban,40.38605542336048,-3.644359830576127,particular,3,1,8,480,1080
824,Madrid – Cliente 1077,client,Madrid,periurban,40.22794630391394,-3.728441860031837,tienda,16,0,13,480,1080
652,Madrid – Cliente 0844,client,Madrid,urban,40.38750664910226,-3.618706631659052,particular,1,1,6,480,1080
1684,Madrid – Cliente 2201,client,Madrid,urban,40.424862592170285,-3.518181690476529,particular,3,0,7,480,1080
1739,Madrid – Cliente 2273,client,Madrid,urban,40.39857687704234,-3.7477910547315294,particular,2,0,6,480,1080
139,Madrid – Cliente 0173,client,Madrid,periurban,40.50740594032399,-3.724192133121736,particular,1,0,5,480,1080
561,Madrid – Cliente 0726,client,Madrid,urban,40.37949521230315,-3.576688304464121,particular,2,0,7,480,1080
619,Madrid – Cliente 0804,client,Madrid,urban,40.39087803453578,-3.5953518410861864,particular,2,1,8,480,1080
1864,Madrid – Cliente 2449,client,Madrid,urban,40.344253407721794,-3.6111177689088185,particular,2,0,8,480,1080
1752,Madrid – Cliente 2296,client,Madrid,urban,40.431785304716506,-3.6059577133782112,particular,1,0,5,480,1080
729,Madrid – Cliente 0946,client,Madrid,urban,40.36238721887676,-3.6411990941298895,particular,4,1,6,480,1080
162,Madrid – Cliente 0200,client,Madrid,periurban,40.36579005366741,-3.371867529899875,tienda,10,0,17,480,1080
909,Madrid – Cliente 1194,client,Madrid,regional,39.76447916497143,-3.2983734974544623,tienda,7,0,15,480,1080
2012,Madrid – Cliente 2654,client,Madrid,periurban,40.13093108409357,-3.5240622380068105,tienda,11,0,20,480,1080
1774,Madrid – Cliente 2325,client,Madrid,urban,40.39695067534565,-3.6214851949369264,particular,2,1,8,480,1080
638,Madrid – Cliente 0827,client,Madrid,urban,40.39866344231628,-3.641756343798896,tienda,16,1,19,480,1080
888,Madrid – Cliente 1166,client,Madrid,regional,41.008895750582894,-5.101333721220559,tienda,13,0,15,480,1080
1708,Madrid – Cliente 2236,client,Madrid,urban,40.39831755443807,-3.72973704354704,tienda,10,0,18,480,1080
1770,Madrid – Cliente 2320,client,Madrid,urban,40.30369682475035,-3.6091537740556094,particular,3,0,7,480,1080
843,Madrid – Cliente 1100,client,Madrid,periurban,40.29205751454133,-3.7324091969381183,particular,3,0,6,480,1080
100,Madrid – Cliente 0123,client,Madrid,urban,40.4122526448786,-3.7494073531377583,particular,1,0,7,480,1080
1654,Madrid – Cliente 2163,client,Madrid,urban,40.31280163208568,-3.599544696669054,tienda,15,0,20,480,1080
564,Madrid – Cliente 0730,client,Madrid,urban,40.30554217793907,-3.7005552571053726,particular,1,0,7,480,1080
1993,Madrid – Cliente 2628,client,Madrid,periurban,40.37919993295871,-3.390103016390066,particular,4,0,7,480,1080
705,Madrid – Cliente 0916,client,Madrid,urban,40.38343093630675,-3.5052857526654124,particular,1,0,6,480,1080
160,Madrid – Cliente 0198,client,Madrid,periurban,40.63810311871044,-3.69370502108786,particular,1,0,7,480,1080
725,Madrid – Cliente 0941,client,Madrid,urban,40.43654825031037,-3.6201924900391527,particular,2,0,6,480,1080
2019,Madrid – Cliente 2662,client,Madrid,periurban,40.53910557310461,-3.914390140504602,tienda,13,0,18,480,1080
811,Madrid – Cliente 1055,client,Madrid,periurban,40.3171908236325,-3.537322091764389,tienda,14,0,10,480,1080
2025,Madrid – Cliente 2668,client,Madrid,periurban,40.44410521402967,-3.3547624987164726,particular,2,0,8,480,1080
2049,Madrid – Cliente 2702,client,Madrid,periurban,40.30687226821874,-3.311095170289998,tienda,16,0,11,480,1080
1731,Madrid – Cliente 2265,client,Madrid,urban,40.371532976359966,-3.644140736505607,particular,2,1,5,480,1080
1856,Madrid – Cliente 2440,client,Madrid,urban,40.38741497550458,-3.532666607211516,particular,2,0,7,480,1080
1981,Madrid – Cliente 2611,client,Madrid,periurban,40.26027472987209,-3.821442889101178,particular,3,0,6,480,1080
574,Madrid – Cliente 0744,client,Madrid,urban,40.45172267396072,-3.681874073502261,particular,1,0,8,480,1080
1836,Madrid – Cliente 2413,client,Madrid,urban,40.39317080929054,-3.598253934431661,tienda,9,1,14,480,1080
566,Madrid – Cliente 0734,client,Madrid,urban,40.31576893127584,-3.556462374741116,particular,3,0,8,480,1080
656,Madrid – Cliente 0851,client,Madrid,urban,40.38904153420167,-3.584409485949892,tienda,14,1,20,480,1080
740,Madrid – Cliente 0958,client,Madrid,urban,40.4340135640548,-3.584980552359082,particular,5,0,8,480,1080
2181,Madrid – Cliente 2876,client,Madrid,regional,40.686095609891446,-1.8098341728751888,tienda,18,0,15,480,1080
1545,Madrid – Cliente 2019,client,Madrid,urban,40.36882942624189,-3.638747721982369,tienda,12,1,12,480,1080
1781,Madrid – Cliente 2335,client,Madrid,urban,40.30699972531579,-3.585022324294763,particular,2,0,7,480,1080
879,Madrid – Cliente 1154,client,Madrid,regional,40.9651528447855,-4.977794859877478,tienda,10,0,11,480,1080
1867,Madrid – Cliente 2452,client,Madrid,urban,40.32453372847897,-3.5777017793727834,particular,1,0,5,480,1080
182,Madrid – Cliente 0231,client,Madrid,regional,41.26957847646573,-5.831649777337779,tienda,13,0,11,480,1080
545,Madrid – Cliente 0704,client,Madrid,urban,40.42606010478518,-3.669488949105205,particular,2,0,5,480,1080
2138,Madrid – Cliente 2823,client,Madrid,regional,38.68978886840907,-3.207751334705334,particular,2,0,6,480,1080
1965,Madrid – Cliente 2586,client,Madrid,periurban,40.37750436980184,-3.3432491346336555,tienda,17,0,11,480,1080
552,Madrid – Cliente 0713,client,Madrid,urban,40.34107196808822,-3.519225996286756,particular,2,0,7,480,1080
839,Madrid – Cliente 1096,client,Madrid,periurban,40.57341005646013,-3.7227632035099534,tienda,15,0,16,480,1080
612,Madrid – Cliente 0796,client,Madrid,urban,40.44477056980728,-3.5931531396819407,tienda,13,0,12,480,1080
1845,Madrid – Cliente 2425,client,Madrid,urban,40.451476627441046,-3.661126153396342,particular,1,0,6,480,1080
719,Madrid – Cliente 0934,client,Madrid,urban,40.36060310928567,-3.618128298108704,particular,3,1,6,480,1080
1803,Madrid – Cliente 2363,client,Madrid,urban,40.37961986650864,-3.6349840595445873,particular,2,1,7,480,1080
92,Madrid – Cliente 0115,client,Madrid,urban,40.4038320032948,-3.617808229146094,tienda,10,1,10,480,1080
1631,Madrid – Cliente 2131,client,Madrid,urban,40.3232503783692,-3.7019977793230994,particular,1,0,7,480,1080
2134,Madrid – Cliente 2818,client,Madrid,regional,39.65831124157674,-4.791278288829641,particular,2,0,8,480,1080
2183,Madrid – Cliente 2878,client,Madrid,regional,39.59716024775233,-2.531435226337752,particular,2,0,7,480,1080
1609,Madrid – Cliente 2103,client,Madrid,urban,40.37516527770115,-3.5949116565386463,particular,3,1,8,480,1080
878,Madrid – Cliente 1153,client,Madrid,regional,40.77284961648104,-2.399878898509604,particular,1,0,5,480,1080
1611,Madrid – Cliente 2105,client,Madrid,urban,40.43320926745986,-3.70061335471636,particular,2,0,5,480,1080
1640,Madrid – Cliente 2146,client,Madrid,urban,40.30279019879515,-3.6941479580294265,particular,2,0,7,480,1080
548,Madrid – Cliente 0708,client,Madrid,urban,40.29555369591103,-3.6811322035749705,particular,2,0,6,480,1080
543,Madrid – Cliente 0702,client,Madrid,urban,40.45454481989395,-3.57260741138337,tienda,16,0,19,480,1080
918,Madrid – Cliente 1207,client,Madrid,regional,40.1246680159092,-4.472670495658053,tienda,21,0,11,480,1080
2116,Madrid – Cliente 2792,client,Madrid,regional,41.08989797790101,-1.9206523336049808,tienda,17,0,19,480,1080
2064,Madrid – Cliente 2723,client,Madrid,periurban,40.54360091591139,-3.4682050338717065,particular,3,0,7,480,1080
524,Madrid – Cliente 0680,client,Madrid,urban,40.35428644227399,-3.6266405831862754,particular,2,1,6,480,1080
585,Madrid – Cliente 0756,client,Madrid,urban,40.386188928313096,-3.638797534379481,tienda,11,1,20,480,1080
606,Madrid – Cliente 0788,client,Madrid,urban,40.39633639582717,-3.621508627032104,tienda,16,1,17,480,1080
2043,Madrid – Cliente 2695,client,Madrid,periurban,40.58601611105053,-3.473700689386995,tienda,14,0,20,480,1080
63,Madrid – Cliente 0078,client,Madrid,urban,40.3651845295327,-3.6048084560290654,particular,5,1,5,480,1080
648,Madrid – Cliente 0839,client,Madrid,urban,40.31041785416524,-3.559973868394871,tienda,13,0,14,480,1080
2112,Madrid – Cliente 2788,client,Madrid,regional,41.44975178454218,-3.3699594683448906,tienda,12,0,16,480,1080
735,Madrid – Cliente 0953,client,Madrid,urban,40.40348623061937,-3.618415674219775,particular,1,1,6,480,1080
1718,Madrid – Cliente 2248,client,Madrid,urban,40.33518427494233,-3.623014380279269,particular,1,0,6,480,1080
1662,Madrid – Cliente 2172,client,Madrid,urban,40.40900425662128,-3.7069077763912817,tienda,12,0,15,480,1080
690,Madrid – Cliente 0893,client,Madrid,urban,40.43896808057946,-3.6988251422649774,tienda,16,0,15,480,1080
591,Madrid – Cliente 0765,client,Madrid,urban,40.42966122068247,-3.626157448722864,tienda,12,0,10,480,1080
2000,Madrid – Cliente 2636,client,Madrid,periurban,40.51991209724404,-3.523370435061454,tienda,14,0,10,480,1080
1712,Madrid – Cliente 2241,client,Madrid,urban,40.43551604330924,-3.6855498788716936,tienda,10,0,11,480,1080
1741,Madrid – Cliente 2277,client,Madrid,urban,40.35372640632117,-3.75446674268116,particular,5,0,8,480,1080
1860,Madrid – Cliente 2444,client,Madrid,urban,40.39362780211209,-3.626587165251243,tienda,9,1,10,480,1080
693,Madrid – Cliente 0897,client,Madrid,urban,40.38603497843794,-3.637919692419503,particular,3,1,7,480,1080
671,Madrid – Cliente 0871,client,Madrid,urban,40.38162456473428,-3.716255216348298,particular,3,0,8,480,1080
907,Madrid – Cliente 1192,client,Madrid,regional,39.4126798919742,-2.0642325145789835,tienda,16,0,16,480,1080
2041,Madrid – Cliente 2692,client,Madrid,periurban,40.50422166222684,-3.3974074080898435,particular,1,0,5,480,1080
1902,Madrid – Cliente 2498,client,Madrid,urban,40.40641187414064,-3.590791341268289,particular,1,1,8,480,1080
586,Madrid – Cliente 0757,client,Madrid,urban,40.41329873691558,-3.635773704869121,particular,1,1,7,480,1080
1947,Madrid – Cliente 2562,client,Madrid,periurban,40.46800993587686,-3.306674944215954,tienda,16,0,14,480,1080
576,Madrid – Cliente 0747,client,Madrid,urban,40.37596277663216,-3.5101279798328555,particular,2,0,5,480,1080
1889,Madrid – Cliente 2480,client,Madrid,urban,40.314676603658455,-3.617427068196154,tienda,16,0,11,480,1080
87,Madrid – Cliente 0108,client,Madrid,urban,40.41943019835114,-3.6551625191115096,particular,1,0,6,480,1080
133,Madrid – Cliente 0166,client,Madrid,periurban,40.4592170027289,-3.796432126289603,particular,2,0,6,480,1080
1618,Madrid – Cliente 2114,client,Madrid,urban,40.37678244567108,-3.65861313771786,particular,2,1,5,480,1080
739,Madrid – Cliente 0957,client,Madrid,urban,40.41674315615349,-3.652706234627346,particular,1,1,7,480,1080
175,Madrid – Cliente 0219,client,Madrid,periurban,40.5465991936846,-3.666263479196125,particular,3,0,5,480,1080
828,Madrid – Cliente 1081,client,Madrid,periurban,40.57976541047014,-3.782979814405379,particular,4,0,6,480,1080
518,Madrid – Cliente 0673,client,Madrid,urban,40.41376231294921,-3.611365570739279,particular,3,1,6,480,1080
2042,Madrid – Cliente 2693,client,Madrid,periurban,40.40841364150033,-3.4410020663791543,tienda,16,0,20,480,1080
1580,Madrid – Cliente 2062,client,Madrid,urban,40.41173384323807,-3.613780258109186,tienda,13,1,13,480,1080
1955,Madrid – Cliente 2573,client,Madrid,periurban,40.46928949745569,-3.880013218366207,particular,1,0,8,480,1080
1740,Madrid – Cliente 2274,client,Madrid,urban,40.30044057630346,-3.6953011800679416,particular,1,0,7,480,1080
590,Madrid – Cliente 0762,client,Madrid,urban,40.40940804539176,-3.6006647450211045,particular,1,1,6,480,1080
613,Madrid – Cliente 0797,client,Madrid,urban,40.40766186780441,-3.6365716482875614,particular,1,1,8,480,1080
142,Madrid – Cliente 0176,client,Madrid,periurban,40.23573770489698,-3.901667382021117,tienda,12,0,11,480,1080
639,Madrid – Cliente 0828,client,Madrid,urban,40.32377419479117,-3.639656310161676,particular,2,0,7,480,1080
550,Madrid – Cliente 0710,client,Madrid,urban,40.33929319702872,-3.681785974123056,particular,8,0,6,480,1080
2017,Madrid – Cliente 2660,client,Madrid,periurban,40.29553478325433,-3.3736251548108687,particular,1,0,5,480,1080
1578,Madrid – Cliente 2060,client,Madrid,urban,40.39243639685818,-3.6256893168689537,tienda,17,1,16,480,1080
145,Madrid – Cliente 0179,client,Madrid,periurban,40.26467855944459,-3.785046943704183,tienda,16,0,17,480,1080
1686,Madrid – Cliente 2203,client,Madrid,urban,40.38067030521534,-3.623399926277884,tienda,5,1,10,480,1080
871,Madrid – Cliente 1143,client,Madrid,regional,40.01745048575597,-4.415414922190918,tienda,17,0,14,480,1080
801,Madrid – Cliente 1041,client,Madrid,periurban,40.40791673439101,-3.420055164336096,tienda,6,0,19,480,1080
143,Madrid – Cliente 0177,client,Madrid,periurban,40.54407191015552,-3.5781587595548814,tienda,13,0,18,480,1080
2023,Madrid – Cliente 2666,client,Madrid,periurban,40.32111771504984,-3.8619175810756543,particular,1,0,5,480,1080
1890,Madrid – Cliente 2481,client,Madrid,urban,40.38831402628127,-3.595239558922591,tienda,10,1,12,480,1080
